TBD,2023-12-31,2023-12-31,93.000,45.000,9.000,662.000,528.000,215.000,67.000,4.000,559.000,491.000,35.000,49.000,350.000,93.000,8.000,5.000,5.000,1818.000,21.000,-13.000,-13.000,50.000,13.000,3.000,3.400,9.000,2023-12-31,84.500,0.675,0.058,0.018,57.100,30.200,4.900,5.900,1.500,1.500,32486392.000,0,0,-1.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TBH,2021-12-31,2021-12-31,0.000,91.000,2.000,1314.000,0.000,1.000,123.000,2.000,1193.000,4.000,0.000,0.000,244.000,0.000,-74.000,-43.000,-43.000,5.000,110505.000,NULL,0.000,709.000,-53.000,15720.000,49.200,59.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-100.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TBR,2022-12-31,2022-12-31,-45.000,43.000,77.000,77.000,13.000,2.000,4.000,8.000,170.000,0.000,0.000,0.000,11.000,-45.000,19.000,-31.000,-31.000,22.000,4.000,-19.000,-19.000,2.000,58.000,11.000,1.400,1.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-34.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TBT,2017-12-31,2017-12-31,-105.000,23.000,1.000,49.000,160.000,1.000,1.000,1.000,-76.000,81.000,0.000,110.000,98.000,-105.000,18.000,-59.000,-59.000,10.000,-32.000,NULL,0.000,-32.000,11.000,-311.000,-15.100,42.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,1.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TBW,2023-12-31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TBX,2023-12-31,2023-12-31,-1.000,27.000,0.000,7.000,8.000,2.000,8.000,0.000,20.000,0.000,0.000,0.000,4.000,-1.000,-8.000,-13.000,-13.000,18.000,-175.000,NULL,NULL,0.000,19.000,-1.000,-1.100,-1.000,2024-03-31,22.300,8.950,0.074,0.089,199.600,41.200,1.700,1.700,2.000,1.600,1510280.000,0,0,-8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TC6,2023-12-31,2023-12-31,113.000,14.000,1.000,185.000,508.000,422.000,5.000,170.000,386.000,341.000,95.000,1.000,467.000,113.000,-31.000,-7.000,-7.000,2248.000,3332.000,6.000,6.000,54.000,10.000,2.000,4.200,14.000,2024-03-31,11.000,0.600,0.082,0.014,6.600,-7.000,0.900,0.700,0.200,0.100,32496105.000,0,0,15.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCB,2023-12-31,2023-12-31,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-11.000,16.000,16.000,18004.000,NULL,NULL,2.100,14.000,2024-03-31,47.550,0.177,0.026,NULL,8.400,8.000,1.200,1.200,NULL,NULL,3522510800.000,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,512514.000,104072.000,104994.000,4433.000,30761.000,92708.000,1.100,84703.000,454661.000,153173.000,0.000,131616.000,25329.000,6.000,17.000,27691.000,8715.000,3655.000,-2.000,27.000,518642.000,23.000,4.100,8.500,4.600,01/03/2024,1.100,106.000,2.200,54.000
TCD,2023-12-31,2023-12-31,45.000,72.000,403.000,6604.000,506.000,76.000,0.000,1593.000,3787.000,1067.000,1029.000,2169.000,1129.000,45.000,-39.000,42.000,42.000,1785.000,-59.000,14.000,14.000,122.000,18.000,10.000,1.900,5.000,2024-03-31,7.890,2.178,0.075,0.165,17.200,5.000,0.600,0.800,1.300,0.500,282680804.000,0,0,31.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCH,2023-12-31,2023-12-31,-9.000,3.000,3094.000,485.000,10658.000,297.000,10.000,2231.000,11946.000,1398.000,641.000,1546.000,1243.000,-9.000,2.000,10.000,10.000,2736.000,233.000,17.000,17.000,594.000,37.000,34.000,5.600,8.000,2023-12-31,13.200,0.713,0.056,0.244,9.400,10.800,0.700,1.000,3.200,2.800,668215843.000,0,0,27.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCI,2023-12-31,2023-12-31,-114.000,1.000,1704.000,22.000,0.000,17.000,0.000,141.000,1320.000,200.000,0.000,0.000,364.000,-114.000,-20.000,22.000,22.000,169.000,-17.000,37.000,37.000,58.000,62.000,35.000,3.100,4.000,2024-03-31,12.900,1.370,0.079,0.510,17.700,10.200,1.000,0.800,6.600,3.400,100979982.000,0,0,-100.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCJ,2023-12-31,2023-12-31,1.000,31.000,0.000,8.000,0.000,12.000,0.000,6.000,-34.000,0.000,0.000,0.000,61.000,1.000,-83.000,-34.000,-34.000,10.000,-104.000,NULL,NULL,0.000,15.000,4.000,1.200,-1.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-45.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCK,2023-12-31,2023-12-31,-173.000,28.000,17.000,253.000,408.000,156.000,30.000,48.000,-98.000,179.000,6.000,169.000,656.000,-173.000,-3.000,-17.000,-17.000,295.000,265.000,-37.000,-37.000,-14.000,13.000,-8.000,-2.500,24.000,2024-03-31,3.900,-3.220,-0.243,0.089,-12.600,-13.600,-0.900,-1.300,0.300,0.300,23850000.000,0,0,-6.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCL,2023-12-31,2023-12-31,-32.000,29.000,210.000,268.000,13.000,274.000,3.000,173.000,599.000,7.000,9.000,0.000,325.000,-32.000,13.000,7.000,7.000,1529.000,8.000,6.000,6.000,134.000,16.000,9.000,14.300,22.000,2024-03-31,38.450,0.226,0.049,0.020,8.700,8.300,1.900,1.800,0.800,0.800,30158436.000,0,0,9.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCM,2023-12-31,2023-12-31,-3.000,10.000,748.000,329.000,1028.000,961.000,41.000,172.000,2010.000,632.000,48.000,47.000,542.000,-3.000,-23.000,3.000,3.000,3328.000,-53.000,-13.000,-13.000,132.000,15.000,4.000,4.100,7.000,2024-03-31,45.350,0.655,0.045,0.027,29.700,15.700,2.000,2.000,1.200,1.000,92697714.000,0,0,6.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCO,2023-12-31,2023-12-31,121.000,63.000,59.000,737.000,57.000,91.000,10.000,213.000,316.000,416.000,26.000,380.000,28.000,121.000,-98.000,-18.000,-18.000,29.000,-84.000,-13.000,-13.000,7.000,21.000,24.000,0.600,2.000,2024-03-31,10.600,1.258,0.058,0.037,13.300,9.400,0.600,0.900,0.400,1.100,18711000.000,0,0,18.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCR,2023-12-31,2023-12-31,61.000,19.000,65.000,176.000,418.000,236.000,4.000,26.000,426.000,323.000,0.000,23.000,154.000,61.000,-19.000,-10.000,-10.000,896.000,-500.000,-42.000,-42.000,-7.000,13.000,-1.000,-0.800,-2.000,2024-03-31,3.860,-1.490,0.111,0.054,-5.800,-0.600,0.400,0.400,0.200,0.200,45432836.000,0,0,-1.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCT,2023-12-31,2023-12-31,-8.000,87.000,26.000,314.000,8.000,12.000,0.000,2.000,331.000,0.000,0.000,0.000,30.000,-8.000,-32.000,-11.000,-11.000,43.000,-38.000,-23.000,-23.000,18.000,18.000,43.000,5.100,6.000,2024-03-31,26.100,1.508,0.038,0.462,39.400,21.400,1.000,1.200,12.100,7.600,12788000.000,0,0,8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TCW,2023-12-31,2023-12-31,-70.000,19.000,286.000,114.000,8.000,166.000,0.000,42.000,365.000,15.000,17.000,0.000,220.000,-70.000,0.000,7.000,7.000,929.000,10.000,9.000,9.000,89.000,24.000,10.000,15.800,27.000,2024-03-31,30.000,0.199,0.052,0.021,6.000,6.000,1.600,1.500,0.600,0.600,19991020.000,0,0,16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDB,2023-12-31,2023-12-31,-46.000,16.000,41.000,16.000,0.000,42.000,0.000,2.000,90.000,0.000,0.000,0.000,11.000,-46.000,-1.000,5.000,5.000,72.000,-5.000,5.000,5.000,34.000,61.000,47.000,33.900,38.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-16.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDC,2023-12-31,2023-12-31,198.000,21.000,18.000,773.000,399.000,134.000,2138.000,150.000,790.000,890.000,690.000,154.000,1086.000,198.000,-88.000,-18.000,-18.000,584.000,-1438.000,NULL,NULL,-403.000,34.000,-134.000,-11.200,-51.000,2024-03-31,9.200,-0.286,0.130,0.193,-2.600,6.900,1.200,1.200,1.800,0.600,100000000.000,0,0,-23.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDF,2023-12-31,2023-12-31,87.000,6.000,21.000,106.000,497.000,887.000,53.000,142.000,768.000,312.000,376.000,9.000,241.000,87.000,-24.000,-1.000,-1.000,523.000,-63.000,-9.000,-9.000,35.000,24.000,7.000,2.000,5.000,2024-03-31,16.500,5.933,0.040,0.061,97.900,7.800,0.700,0.700,1.000,0.900,30000000.000,0,0,8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDG,2023-12-31,2023-12-31,99.000,16.000,55.000,108.000,221.000,14.000,0.000,256.000,238.000,287.000,44.000,1.000,85.000,116.000,4.000,31.000,31.000,1355.000,-73.000,-27.000,-27.000,3.000,5.000,0.000,0.500,1.000,2024-03-31,3.860,6.074,0.081,0.012,23.400,10.400,0.300,0.300,0.000,0.100,19369172.000,0,0,72.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDH,2023-12-31,2023-12-31,-4.000,69.000,16.000,916.000,271.000,0.000,0.000,130.000,376.000,0.000,0.000,237.000,721.000,-4.000,-30.000,-16.000,-16.000,120.000,-1365.000,NULL,NULL,-62.000,14.000,-52.000,-4.700,-17.000,2024-03-31,4.060,-2.863,0.301,1.441,-11.600,3.400,1.200,0.500,5.900,1.100,112652767.000,0,0,-10.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDM,2023-12-31,2023-12-31,6.000,13.000,150.000,351.000,2.000,650.000,60.000,1391.000,2037.000,215.000,52.000,0.000,300.000,6.000,11.000,45.000,45.000,533.000,29.000,8.000,8.000,283.000,45.000,53.000,10.900,14.000,2024-03-31,46.900,0.570,0.047,0.205,26.800,12.100,2.200,1.800,9.600,7.600,110000000.375,0,0,33.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDN,2023-12-31,2023-12-31,94.000,53.000,4.000,665.000,99.000,390.000,13.000,89.000,424.000,65.000,338.000,0.000,433.000,94.000,5.000,5.000,5.000,3981.000,107.000,10.000,10.000,103.000,8.000,3.000,8.200,24.000,2024-03-31,14.100,0.292,0.074,0.007,4.100,4.500,1.000,0.700,0.100,0.100,29439097.000,0,0,-8.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDP,2023-12-31,2023-12-31,198.000,20.000,717.000,729.000,1353.000,494.000,1.000,378.000,856.000,2210.000,201.000,66.000,338.000,198.000,18.000,44.000,44.000,3820.000,-55.000,3.000,3.000,42.000,9.000,1.000,1.200,5.000,2024-03-31,33.700,1.561,0.085,0.020,52.600,18.400,2.900,2.300,0.700,0.700,79082202.000,0,0,31.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDS,2023-12-31,2023-12-31,-41.000,29.000,123.000,122.000,164.000,9.000,1.000,5.000,300.000,0.000,0.000,0.000,124.000,-41.000,-24.000,-6.000,-6.000,1398.000,-987.000,-24.000,-24.000,9.000,3.000,1.000,2.000,3.000,2024-03-31,19.500,1.752,0.040,0.009,34.200,5.800,0.800,0.600,0.200,0.100,12225393.000,0,0,-5.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDT,2023-12-31,2023-12-31,96.000,16.000,18.000,95.000,289.000,172.000,1.000,11.000,265.000,242.000,30.000,1.000,47.000,96.000,20.000,21.000,21.000,487.000,-30.000,-9.000,-9.000,13.000,23.000,3.000,2.200,5.000,2024-03-31,7.100,1.801,0.090,0.049,12.800,10.200,0.600,0.800,0.400,0.400,23896534.000,0,0,34.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TDW,2023-12-31,2023-12-31,-27.000,4.000,94.000,19.000,58.000,266.000,7.000,23.000,233.000,13.000,17.000,4.000,199.000,-27.000,8.000,12.000,12.000,1283.000,13.000,30.000,30.000,54.000,36.000,4.000,11.600,23.000,2024-03-31,48.800,0.165,0.034,0.007,8.000,8.300,1.700,1.700,0.300,0.300,8500000.000,0,0,25.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TED,2023-12-31,2023-12-31,-61.000,47.000,218.000,590.000,334.000,78.000,3.000,20.000,346.000,6.000,0.000,462.000,427.000,-61.000,1.000,14.000,14.000,1478.000,14.000,NULL,0.000,72.000,24.000,7.000,7.800,28.000,2024-03-31,42.000,0.120,0.034,0.008,5.000,8.300,1.400,1.800,0.300,0.600,12500000.000,0,0,5.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TEG,2023-12-31,2023-12-31,11.000,30.000,25.000,350.000,51.000,8.000,44.000,690.000,977.000,125.000,4.000,3.000,59.000,11.000,46.000,29.000,29.000,326.000,66.000,17.000,17.000,68.000,11.000,25.000,7.000,8.000,2023-12-31,9.840,0.894,0.074,0.224,8.800,11.600,0.700,0.600,2.200,1.800,72806562.000,0,0,156.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TEL,2023-12-31,2023-12-31,-4.000,68.000,4.000,37.000,9.000,4.000,0.000,1.000,25.000,3.000,0.000,4.000,22.000,-4.000,-9.000,-12.000,-12.000,26.000,-3362.000,-30.000,-30.000,-2.000,21.000,-7.000,-3.600,-8.000,NULL,NULL,0.000,0.000,0.000,NULL,NULL,NULL,NULL,NULL,NULL,0.000,0,0,-11.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TET,2023-12-31,2023-12-31,-66.000,6.000,76.000,8.000,1.000,33.000,0.000,3.000,116.000,0.000,0.000,0.000,5.000,-66.000,4.000,-6.000,-6.000,24.000,13.000,-10.000,-10.000,11.000,47.000,46.000,9.100,10.000,2024-03-31,29.400,0.473,0.049,0.226,13.900,16.100,1.400,1.700,6.700,7.500,5702940.000,0,0,23.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TFC,2023-12-31,2023-12-31,81.000,54.000,129.000,372.000,124.000,34.000,0.000,24.000,248.000,325.000,4.000,0.000,105.000,81.000,-8.000,7.000,7.000,783.000,80.000,48.000,48.000,52.000,17.000,7.000,7.600,21.000,2024-03-31,10.200,0.294,0.067,0.022,3.000,4.400,0.700,0.600,0.200,0.200,16829994.000,0,0,3.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TGG,2023-12-31,2023-12-31,51.000,7.000,25.000,32.000,104.000,157.000,0.000,151.000,207.000,127.000,3.000,17.000,115.000,51.000,-99.000,-14.000,-14.000,7.000,-30.000,NULL,NULL,-16.000,-19.000,-317.000,-4.700,-11.000,2023-12-31,2.370,-0.395,0.132,4.263,-0.900,5.200,0.300,0.300,10.100,1.100,27299990.000,0,0,35.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
